Station Map ID,USGS Station Name,USGS Station Number,Date,Sample Type,Data References,Common name,Order ,Family,Sample Size,Total Sample Weight (g),Moisture (percent),"Total mercury, Wet (micrograms/g)","Methylmercury, Wet (micrograms/g)",MeHg/THg (percent),Age
TR-10,EASTMAN GULCH NR LEWISTON CA,4.0452E+14,7/18/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,1,0.68,81.7,ND,0.0871,ND,Immature
TR-10,EASTMAN GULCH NR LEWISTON CA,4.0452E+14,7/18/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,3,2.09,91.1,0.033,0.036,109,Immature
TR-10,EASTMAN GULCH NR LEWISTON CA,4.0452E+14,7/18/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,10,1.97,75.5,ND,0.0943,ND,Immature
TR-10,EASTMAN GULCH NR LEWISTON CA,4.0452E+14,7/18/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,11,1.06,70.7,ND,0.0289,ND,Immature
TR-10,EASTMAN GULCH NR LEWISTON CA,4.0452E+14,7/18/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,26,1.74,66.4,0.079,0.0692,87.6,Adult
TR-11,TRINITY R A BIG FLAT DAY USE AREA NR BIG BAR CA,4.04427E+14,8/27/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,4,1.14,80.9,0.052,0.0325,62.3,Immature
TR-11,TRINITY R A BIG FLAT DAY USE AREA NR BIG BAR CA,4.04427E+14,8/27/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,7,1.67,73,0.024,0.0175,73.9,Immature
TR-11,TRINITY R A BIG FLAT DAY USE AREA NR BIG BAR CA,4.04427E+14,8/27/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,11,1.43,73,0.023,0.0214,93,Immature
TR-11,TRINITY R A BIG FLAT DAY USE AREA NR BIG BAR CA,4.04427E+14,8/27/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.32,60.4,0.055,0.0491,89.9,Adult
TR-12,TRINITY R A HAYDEN FLAT NR BIG BAR CA,4.04656E+14,8/27/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,6,1.61,77.7,0.025,0.0294,115.8,Immature
TR-12,TRINITY R A HAYDEN FLAT NR BIG BAR CA,4.04656E+14,8/27/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,9,3.34,70.4,0.028,0.0231,83,Immature
TR-12,TRINITY R A HAYDEN FLAT NR BIG BAR CA,4.04656E+14,8/27/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.36,59.6,0.045,0.0412,91.1,Adult
TR-13,CANYON C BL CONRAD GULCH NR JUNCTION CITY CA,4.04723E+14,8/27/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,10,2.13,78.6,0.018,0.0096,54.2,Immature
TR-13,CANYON C BL CONRAD GULCH NR JUNCTION CITY CA,4.04723E+14,8/27/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,8,1.23,75.8,0.061,0.0499,81.4,Immature
TR-13,CANYON C BL CONRAD GULCH NR JUNCTION CITY CA,4.04723E+14,8/27/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.61,58.6,0.056,0.0513,91.2,Adult
TR-13,CANYON C BL CONRAD GULCH NR JUNCTION CITY CA,4.04723E+14,8/27/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.45,62.6,0.046,0.043,94.3,Adult
TR-14,EF OF NF TRINITY R .53 MI AB BARNEY GULCH,4.0494E+14,8/27/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,8,1.75,77.3,0.147,0.0163,11.1,Immature
TR-14,EF OF NF TRINITY R .53 MI AB BARNEY GULCH,4.0494E+14,8/27/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,15,1.57,77,0.056,0.0405,72.7,Immature
TR-14,EF OF NF TRINITY R .53 MI AB BARNEY GULCH,4.0494E+14,8/27/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.31,64.4,0.057,0.0513,89.4,Adult
TR-15,NEW R A DENNY CAMPGROUND NR DENNY CA,4.05557E+14,8/26/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,8,1.8,78.1,0.019,0.0207,110.7,Immature
TR-15,NEW R A DENNY CAMPGROUND NR DENNY CA,4.05557E+14,8/26/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,10,0.85,76.8,0.029,0.0306,106.5,Immature
TR-15,NEW R A DENNY CAMPGROUND NR DENNY CA,4.05557E+14,8/26/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,6,1.16,71.2,0.036,0.0354,99.2,Immature
TR-15,NEW R A DENNY CAMPGROUND NR DENNY CA,4.05557E+14,8/26/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.33,61.5,0.05,0.0447,89.2,Adult
TR-16,EASTMAN DREDGE POND NO 3 NR LEWISTON CA,4.04516E+14,7/18/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,4,0.88,98.7,ND,0.0012,ND,Immature
TR-16,EASTMAN DREDGE POND NO 3 NR LEWISTON CA,4.04516E+14,7/18/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,27,1.54,66.1,ND,0.0441,ND,Adult
TR-17,EASTMAN DREDGE POND NO 2 NR LEWISTON CA,4.04509E+14,10/23/2000,Environmental,NP,Skimmer Dragonflies,Odonata,Libellulidae,10,2.49,86.7,0.019,0.0108,56.9,Immature
TR-18,BOLTS HILL MINE TUNNEL INLET NR LEWISTON CA,4.04515E+14,7/18/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,1,0.77,87.5,ND,0.0161,ND,Immature
TR-18,BOLTS HILL MINE TUNNEL INLET NR LEWISTON CA,4.04515E+14,7/18/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,1,1.1,86.8,ND,0.0235,ND,Immature
TR-18,BOLTS HILL MINE TUNNEL INLET NR LEWISTON CA,4.04515E+14,7/18/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,23,1.34,55,0.057,0.0608,106.6,Adult
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,7/18/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,1,0.75,75.4,ND,0.0448,ND,Immature
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,10/23/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,1.52,89.6,ND,0.0241,ND,Immature
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,10/23/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,8,2.06,78.3,0.048,0.0432,90,Immature
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,10/23/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,34,0.77,55.9,ND,0.3109,ND,Adult
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,7/18/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,12,0.72,59.5,ND,0.0599,ND,Adult
TR-19,BOLTS HILL MINE TUNNEL OUTLET NR LEWISTON CA,4.045E+14,10/23/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,20,1.11,71.4,ND,0.0575,ND,Adult
TR-02,TAMARACK C A EF TRINITY R NR MT SHASTA CA,4.10916E+14,8/14/2002,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,3,1.8,75.8,0.02,0.0108,52.6,Immature
TR-02,TAMARACK C A EF TRINITY R NR MT SHASTA CA,4.10916E+14,9/6/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,10,1.33,74.3,0.015,0.0127,83.5,Immature
TR-02,TAMARACK C A EF TRINITY R NR MT SHASTA CA,4.10916E+14,8/14/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,9,1.21,69.2,0.02,0.0152,76.9,Immature
TR-02,TAMARACK C A EF TRINITY R NR MT SHASTA CA,4.10916E+14,9/6/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.28,65.3,0.021,0.02,94.6,Adult
TR-02,TAMARACK C A EF TRINITY R NR MT SHASTA CA,4.10916E+14,8/14/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,19,1.06,66.3,0.041,0.0374,91.7,Adult
TR-20,BOLTS HILL MINE TUNNEL MIDPOINT NR LEWISTON CA,4.04507E+14,7/18/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,1,0.9,72.1,ND,0.0552,ND,Immature
TR-20,BOLTS HILL MINE TUNNEL MIDPOINT NR LEWISTON CA,4.04507E+14,7/18/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,1,1.07,92.7,ND,0.0157,ND,Immature
TR-20,BOLTS HILL MINE TUNNEL MIDPOINT NR LEWISTON CA,4.04507E+14,7/18/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,36,2.06,58.5,ND,0.0494,ND,Adult
TR-20,BOLTS HILL MINE TUNNEL MIDPOINT NR LEWISTON CA,4.04507E+14,7/18/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,13,0.75,47.8,ND,0.0814,ND,Adult
TR-20,BOLTS HILL MINE TUNNEL MIDPOINT NR LEWISTON CA,4.04507E+14,7/18/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,26,1.57,65.7,ND,0.0607,ND,Adult
TR-21,UNION HILL POND NR DOUGLAS CITY CA,4.03929E+14,10/24/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,2,1.03,83.9,ND,0.0391,ND,Immature
TR-21,UNION HILL POND NR DOUGLAS CITY CA,4.03929E+14,10/24/2000,Environmental,NP,Skimmer Dragonflies,Odonata,Libellulidae,6,1.58,85.5,ND,0.0299,ND,Immature
TR-22,UNION HILL GULCH NR DOUGLAS CITY CA,4.03927E+14,10/25/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,3,2.05,80.1,ND,0.0494,ND,Immature
TR-22,UNION HILL GULCH NR DOUGLAS CITY CA,4.03927E+14,10/25/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,3,2.07,75.5,ND,0.0466,ND,Immature
TR-22,UNION HILL GULCH NR DOUGLAS CITY CA,4.03927E+14,10/25/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,6,1.26,82.2,ND,0.0276,ND,Immature
TR-22,UNION HILL GULCH NR DOUGLAS CITY CA,4.03927E+14,10/25/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,9,1.47,82.9,ND,0.0255,ND,Immature
TR-23,POISON GULCH POND NR WEAVERVILLE CA,4.0441E+14,10/24/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,5,3.71,84.8,0.012,0.0116,96.6,Immature
TR-24,SLATTERY POND NR WEAVERVILLE CA,4.04402E+14,10/24/2000,Environmental,NP,Skimmer Dragonflies,Odonata,Libellulidae,5,2.14,80.8,ND,0.0114,ND,Immature
TR-24,SLATTERY POND NR WEAVERVILLE CA,4.04402E+14,10/24/2000,Environmental,NP,Skimmer Dragonflies,Odonata,Libellulidae,4,2.22,87.3,ND,0.0063,ND,Immature
TR-25,HAS MINE TUNNEL INLET NR JUNCTION CITY CA,4.04345E+14,10/24/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,3,1.33,79.4,0.043,0.0515,119.8,Immature
TR-26,HOCKER FLAT MINE TUNNEL OUTLET NR JUNCTION CITY CA,4.045E+14,10/24/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,4,3.53,75.4,0.035,0.02,57.1,Immature
TR-26,HOCKER FLAT MINE TUNNEL OUTLET NR JUNCTION CITY CA,4.045E+14,10/24/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,1,0.64,84.1,ND,0.0164,ND,Immature
TR-26,HOCKER FLAT MINE TUNNEL OUTLET NR JUNCTION CITY CA,4.045E+14,10/24/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,5,0.85,73,ND,0.0217,ND,Immature
TR-26,HOCKER FLAT MINE TUNNEL OUTLET NR JUNCTION CITY CA,4.045E+14,10/24/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,8,1.78,92,0.01,0.0098,97.6,Immature
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,4,1.05,78.8,ND,0.0888,ND,Immature
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,1.76,85.9,0.038,0.0484,127.3,Immature
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,6,1.64,72.3,ND,0.0801,ND,Immature
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,7,1.86,70.4,ND,0.0835,ND,Immature
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,15,1,55.8,ND,0.0959,ND,Adult
TR-27,TRINITY R A E SIDE RD BR NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,10,1.19,71.6,ND,0.0164,ND,Immature
TR-28,CARRVILLE POND NR CARRVILLE CA,4.10311E+14,10/25/2000,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,3,1.34,75.8,ND,0.053,ND,Immature
TR-29,COFFEE C A HWY 3 NR CARRVILLE CA,4.10502E+14,7/19/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,3,1.98,73.3,ND,0.012,ND,Immature
TR-29,COFFEE C A HWY 3 NR CARRVILLE CA,4.10502E+14,7/19/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,3,1.58,70.9,ND,0.0184,ND,Immature
TR-29,COFFEE C A HWY 3 NR CARRVILLE CA,4.10502E+14,7/19/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,30,1.68,74.7,ND,0.019,ND,Adult
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,8/13/2002,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,2.31,80.9,0.094,0.0735,78.4,Immature
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,8/13/2002,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,1.2,72.5,0.115,0.093,80.7,Immature
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,8/13/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,3,0.63,74.8,0.117,0.0854,73.2,Immature
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,9/6/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,10,1.33,70.4,0.041,0.0274,66.1,Immature
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,8/13/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,10,1.17,69.8,0.04,0.0314,78.8,Immature
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,9/6/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.52,64.8,0.119,0.1017,85.5,Adult
TR-03,CROW C AB CONFLUENCE OF EF TRINITY R NR TRINITY CE,4.1074E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.38,67.3,0.118,0.123,104.2,Adult
TR-30,TRINITY R AB COFFEE C NR TRINITY CENTER CA,11523200,7/19/2000,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,1,1.09,78.1,ND,0.023,ND,Immature
TR-30,TRINITY R AB COFFEE C NR TRINITY CENTER CA,11523200,7/19/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,17,0.86,98.6,ND,0.0011,ND,Immature
TR-30,TRINITY R AB COFFEE C NR TRINITY CENTER CA,11523200,7/19/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,23,1.64,84,ND,0.0282,ND,Adult
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,7/19/2000,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,2,0.66,92.3,ND,0.0174,ND,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,8/13/2002,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,1,1.08,73.4,0.118,0.0609,51.6,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,8/13/2002,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,1.47,83,0.099,0.0711,71.5,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,8/13/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,2,0.52,76.2,0.243,0.1428,58.8,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,7/19/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,12,1.09,72.9,ND,0.0496,ND,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,9/4/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,13,1.01,76.9,0.06,0.0467,78,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,8/13/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,12,1.11,74.2,0.061,0.0433,70.9,Immature
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,7/19/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,24,1.56,92,ND,0.0242,ND,Adult
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,9/4/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,24,1.42,67.3,0.105,0.0974,92.5,Adult
TR-04,EF TRINITY R US ALTOONA MINE DRAIN NR CASTELLA CA,4.10736E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.38,71.1,0.102,0.0948,92.7,Adult
TR-05,ALTOONA MINE DR A EF TRINITY R NR TRINITY CENTER,4.10734E+14,8/13/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,2,1.7,74.4,0.479,0.2637,55.1,Immature
TR-05,ALTOONA MINE DR A EF TRINITY R NR TRINITY CENTER,4.10734E+14,8/13/2002,Environmental,NP,Spiketail Dragonflies,Odonata,Cordulegastridae,2,1.5,75.3,0.541,0.2643,48.9,Immature
TR-05,ALTOONA MINE DR A EF TRINITY R NR TRINITY CENTER,4.10734E+14,9/4/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.5,57.6,0.273,0.2459,89.9,Adult
TR-05,ALTOONA MINE DR A EF TRINITY R NR TRINITY CENTER,4.10734E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.61,57.7,0.55,0.4949,90,Adult
TR-05,ALTOONA MINE DR A EF TRINITY R NR TRINITY CENTER,4.10734E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.61,62.6,0.531,0.4114,77.5,Adult
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,8/13/2002,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,4,1.59,78.1,0.111,0.0462,41.6,Immature
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,7/19/2000,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,13,1.18,75,ND,0.0588,ND,Immature
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,9/4/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,13,1.33,74.6,0.076,0.0396,51.8,Immature
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,9/4/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,13,0.92,73.7,0.077,0.0537,69.9,Immature
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,8/13/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,12,1.28,71.8,0.083,0.0584,70.6,Immature
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,7/19/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,24,1.8,67.2,0.106,0.1082,102.1,Adult
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,9/4/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.23,70.5,0.093,0.0563,60.4,Adult
TR-06,EF TRINITY R BL ALTOONA MINE DR NR TRINITY CENTER,4.10731E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.36,67.4,0.176,0.1653,94.1,Adult
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,7/19/2000,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,4,3.01,93,0.12,0.0212,17.7,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,9/4/2001,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,10,3.02,81.4,1.058,0.0671,6.3,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,9/4/2001,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,10,1.77,85.5,5.439,0.2797,5.1,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,8/13/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,6,2.3,84.4,1.778,0.0644,3.6,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,8/13/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,4,2.73,87.3,1.74,0.0531,3.1,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,8/13/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,3,2.53,80.2,1.319,0.0923,7,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,8/13/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,4,2.59,81.9,1.578,0.0661,4.2,Immature
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,7/19/2000,Environmental,NP,Predaceous diving beetles,Coleoptera,Dytiscidae,24,1.26,55.7,ND,0.2609,ND,Adult
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,7/19/2000,Environmental,NP,Water striders,Hemiptera,Gerridae,27,1.57,59.6,ND,0.2901,ND,Adult
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,9/4/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.38,64.5,0.792,0.4757,60.1,Adult
TR-07,ALTOONA MINE WETLANDS NR TRINITY CENTER CA,4.00502E+14,8/13/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.36,66.1,0.647,0.4136,63.9,Adult
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,8/12/2002,Environmental,NP,Dobsonflies,Megaloptera,Corydalidae,4,1.01,76.8,0.14,0.0756,54.1,Immature
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,9/5/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,16,1.05,72.9,0.073,0.071,96.7,Immature
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,8/12/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,9,1.02,75.6,0.091,0.0627,68.7,Immature
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,8/12/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,10,0.63,74,0.082,0.0606,73.5,Immature
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,9/5/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.22,69.5,0.08,0.0897,111.8,Adult
TR-08,EF TRINITY R 1.2 MI BL DEVILS C NR TRINITY CENTER,4.10259E+14,8/12/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.42,66.4,0.093,0.0917,98.2,Adult
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,8/12/2002,Environmental,NP,Darner Dragonflies,Odonata,Aeshnidae,15,1.25,79.3,0.078,0.0557,71.7,Immature
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,8/12/2002,Environmental,NP,Clubtail Dragonflies,Odonata,Gomphidae,6,1.05,73.8,0.142,0.0985,69.5,Immature
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,9/5/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,14,1.6,74.3,0.088,0.0761,86.8,Immature
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,9/5/2001,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,16,1.2,75.7,0.08,0.0688,86,Immature
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,8/12/2002,Environmental,NP,Predaceous stonefly,Plecoptera,Perlidae,9,0.83,68.3,0.079,0.0574,72.7,Immature
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,9/5/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.55,64.4,0.081,0.0616,76.2,Adult
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,9/5/2001,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.42,63.4,0.085,0.0765,89.7,Adult
TR-09,EF TRINITY R BL COUNTY RD 106 NR TRINITY CENTER CA,4.10031E+14,8/12/2002,Environmental,NP,Water striders,Hemiptera,Gerridae,25,1.4,69.3,0.107,0.0933,86.9,Adult
